cluster;nbAircraft;uncertainty;clusterId;iterations;rdOff1;rdOff2;InitialConfigurationCost;AlgorithmConfigurationCost;ConfigurationsDistance
cluster_20ac_1err_5;20;1;5;4;4;15;218;5173;7;
cluster_20ac_1err_5;20;1;5;0;5;18;218;2787;69;
cluster_20ac_1err_5;20;1;5;1;5;9;218;2872;76;
cluster_20ac_1err_5;20;1;5;2;5;9;218;5261;70;
cluster_20ac_1err_5;20;1;5;3;5;1;218;7676;12;
cluster_20ac_1err_5;20;1;5;4;5;1;218;7652;12;
cluster_20ac_1err_5;20;1;5;0;6;1;218;5204;4;
cluster_20ac_1err_5;20;1;5;3;6;3;218;2782;54;
cluster_20ac_1err_5;20;1;5;4;6;9;218;2842;72;
cluster_20ac_1err_5;20;1;5;0;7;4;218;2797;68;
cluster_20ac_1err_5;20;1;5;1;7;1;218;5204;4;
cluster_20ac_1err_5;20;1;5;2;7;17;218;2716;1;
cluster_20ac_1err_5;20;1;5;1;8;1;218;5204;4;
cluster_20ac_1err_5;20;1;5;2;8;16;218;5205;4;
cluster_20ac_1err_5;20;1;5;4;8;1;218;5204;4;
cluster_20ac_1err_5;20;1;5;0;9;0;218;5319;78;
cluster_20ac_1err_5;20;1;5;1;9;5;218;2827;75;
cluster_20ac_1err_5;20;1;5;2;9;19;218;7674;8;
cluster_20ac_1err_5;20;1;5;3;9;11;218;7663;12;
cluster_20ac_1err_5;20;1;5;4;9;1;218;7845;62;
cluster_20ac_1err_5;20;1;5;0;10;3;218;5226;49;
cluster_20ac_1err_5;20;1;5;1;10;1;218;5191;10;
cluster_20ac_1err_5;20;1;5;3;10;5;218;5197;5;
cluster_20ac_1err_5;20;1;5;4;10;5;218;2781;51;
cluster_20ac_1err_5;20;1;5;0;11;13;218;2696;10;
cluster_20ac_1err_5;20;1;5;1;11;16;218;2765;54;
cluster_20ac_1err_5;20;1;5;2;11;14;218;2709;3;
cluster_20ac_1err_5;20;1;5;3;11;1;218;5204;4;
cluster_20ac_1err_5;20;1;5;4;11;17;218;222;4;
cluster_20ac_1err_5;20;1;5;0;12;15;218;289;21;
cluster_20ac_1err_5;20;1;5;1;12;11;218;238;11;
cluster_20ac_1err_5;20;1;5;2;12;14;218;2739;17;
cluster_20ac_1err_5;20;1;5;3;12;14;218;2734;16;
cluster_20ac_1err_5;20;1;5;4;12;3;218;2792;58;
cluster_20ac_1err_5;20;1;5;0;13;16;218;2773;61;
cluster_20ac_1err_5;20;1;5;1;13;11;218;278;16;
cluster_20ac_1err_5;20;1;5;2;13;4;218;5219;61;
cluster_20ac_1err_5;20;1;5;3;13;15;218;282;18;
cluster_20ac_1err_5;20;1;5;4;13;17;218;284;21;
cluster_20ac_1err_5;20;1;5;0;14;15;218;241;7;
cluster_20ac_1err_5;20;1;5;1;14;13;218;5188;8;
cluster_20ac_1err_5;20;1;5;2;14;12;218;2777;25;
cluster_20ac_1err_5;20;1;5;3;14;0;218;252;13;
cluster_20ac_1err_5;20;1;5;4;14;12;218;2744;20;
cluster_20ac_1err_5;20;1;5;2;15;12;218;282;19;
cluster_20ac_1err_5;20;1;5;0;16;15;218;5202;5;
cluster_20ac_1err_5;20;1;5;1;16;12;218;5293;74;
cluster_20ac_1err_5;20;1;5;2;16;13;218;5289;66;
cluster_20ac_1err_5;20;1;5;3;16;18;218;2755;59;
cluster_20ac_1err_5;20;1;5;4;16;10;218;5205;4;
cluster_20ac_1err_5;20;1;5;0;17;4;218;5176;10;
cluster_20ac_1err_5;20;1;5;1;17;6;218;222;4;
cluster_20ac_1err_5;20;1;5;2;17;9;218;7702;60;
cluster_20ac_1err_5;20;1;5;3;17;13;218;2712;8;
cluster_20ac_1err_5;20;1;5;4;17;15;218;2713;13;
cluster_20ac_1err_5;20;1;5;1;18;9;218;7684;9;
cluster_20ac_1err_5;20;1;5;3;18;14;218;269;14;
cluster_20ac_1err_5;20;1;5;0;19;4;218;2913;78;
cluster_20ac_1err_5;20;1;5;1;19;4;218;2744;53;
cluster_20ac_1err_5;20;1;5;3;19;1;218;5204;4;
cluster_20ac_1err_6;20;1;6;0;0;10;119;156;12;
cluster_20ac_1err_6;20;1;6;1;0;10;119;136;10;
cluster_20ac_1err_6;20;1;6;4;0;10;119;156;13;
cluster_20ac_1err_6;20;1;6;0;1;11;119;2742;33;
cluster_20ac_1err_6;20;1;6;1;1;16;119;5093;5;
cluster_20ac_1err_6;20;1;6;2;1;0;119;2609;7;
cluster_20ac_1err_6;20;1;6;3;1;8;119;272;54;
cluster_20ac_1err_6;20;1;6;4;1;0;119;2742;55;
cluster_20ac_1err_6;20;1;6;0;2;3;119;241;53;
cluster_20ac_1err_6;20;1;6;3;2;14;119;245;57;
cluster_20ac_1err_6;20;1;6;4;2;1;119;2663;42;
cluster_20ac_1err_6;20;1;6;0;3;11;119;7585;24;
cluster_20ac_1err_6;20;1;6;1;3;7;119;7601;4;
cluster_20ac_1err_6;20;1;6;2;3;12;119;2670;41;
cluster_20ac_1err_6;20;1;6;3;3;13;119;2673;39;
cluster_20ac_1err_6;20;1;6;4;3;14;119;240;54;
cluster_20ac_1err_6;20;1;6;0;4;19;119;282;38;
cluster_20ac_1err_6;20;1;6;1;4;15;119;203;53;
cluster_20ac_1err_6;20;1;6;2;4;10;119;5125;12;
cluster_20ac_1err_6;20;1;6;3;4;13;119;2614;2;
cluster_20ac_1err_6;20;1;6;4;4;19;119;198;42;
cluster_20ac_1err_6;20;1;6;1;5;9;119;2614;2;
cluster_20ac_1err_6;20;1;6;3;5;10;119;130;9;
cluster_20ac_1err_6;20;1;6;4;5;10;119;164;14;
cluster_20ac_1err_6;20;1;6;4;6;3;119;2675;33;
cluster_20ac_1err_6;20;1;6;0;7;10;119;2624;7;
cluster_20ac_1err_6;20;1;6;2;7;1;119;218;41;
cluster_20ac_1err_6;20;1;6;0;8;14;119;2642;37;
cluster_20ac_1err_6;20;1;6;1;8;15;119;175;45;
cluster_20ac_1err_6;20;1;6;4;8;18;119;2651;41;
cluster_20ac_1err_6;20;1;6;0;9;1;119;2730;55;
cluster_20ac_1err_6;20;1;6;1;9;2;119;139;9;
cluster_20ac_1err_6;20;1;6;2;9;13;119;128;6;
cluster_20ac_1err_6;20;1;6;3;9;18;119;201;54;
cluster_20ac_1err_6;20;1;6;4;9;14;119;185;50;
cluster_20ac_1err_6;20;1;6;0;10;18;119;2681;53;
cluster_20ac_1err_6;20;1;6;1;10;5;119;138;10;
cluster_20ac_1err_6;20;1;6;2;10;15;119;297;65;
cluster_20ac_1err_6;20;1;6;3;10;6;119;2619;6;
cluster_20ac_1err_6;20;1;6;4;10;0;119;167;15;
cluster_20ac_1err_6;20;1;6;1;11;3;119;2662;38;
cluster_20ac_1err_6;20;1;6;2;11;14;119;248;44;
cluster_20ac_1err_6;20;1;6;0;12;10;119;143;13;
cluster_20ac_1err_6;20;1;6;0;13;15;119;243;51;
cluster_20ac_1err_6;20;1;6;2;13;4;119;221;48;
cluster_20ac_1err_6;20;1;6;4;13;15;119;222;46;
cluster_20ac_1err_6;20;1;6;0;14;16;119;224;51;
cluster_20ac_1err_6;20;1;6;1;14;15;119;213;49;
cluster_20ac_1err_6;20;1;6;2;14;12;119;2695;35;
cluster_20ac_1err_6;20;1;6;3;14;4;119;246;47;
cluster_20ac_1err_6;20;1;6;4;14;16;119;180;46;
cluster_20ac_1err_6;20;1;6;0;15;9;119;214;50;
cluster_20ac_1err_6;20;1;6;1;15;3;119;202;47;
cluster_20ac_1err_6;20;1;6;2;15;10;119;254;62;
cluster_20ac_1err_6;20;1;6;3;15;12;119;2695;36;
cluster_20ac_1err_6;20;1;6;4;15;5;119;2728;32;
cluster_20ac_1err_6;20;1;6;1;16;1;119;229;34;
cluster_20ac_1err_6;20;1;6;4;16;9;119;138;7;
cluster_20ac_1err_6;20;1;6;0;17;15;119;2682;45;
cluster_20ac_1err_6;20;1;6;1;17;4;119;2614;2;
cluster_20ac_1err_6;20;1;6;2;17;4;119;290;38;
cluster_20ac_1err_6;20;1;6;0;18;7;119;2636;44;
cluster_20ac_1err_6;20;1;6;1;18;13;119;185;47;
cluster_20ac_1err_6;20;1;6;2;18;12;119;2674;33;
cluster_20ac_1err_6;20;1;6;3;18;19;119;194;43;
cluster_20ac_1err_6;20;1;6;4;18;11;119;5134;33;
cluster_20ac_1err_6;20;1;6;1;19;4;119;260;27;
cluster_20ac_1err_6;20;1;6;4;19;14;119;282;42;
cluster_20ac_1err_7;20;1;7;0;0;2;225;5220;2;
cluster_20ac_1err_7;20;1;7;1;0;13;225;2836;51;
cluster_20ac_1err_7;20;1;7;3;0;17;225;5286;54;
cluster_20ac_1err_7;20;1;7;4;0;8;225;2731;17;
cluster_20ac_1err_7;20;1;7;0;1;2;225;5220;2;
cluster_20ac_1err_7;20;1;7;1;1;9;225;7696;5;
cluster_20ac_1err_7;20;1;7;2;1;8;225;2816;49;
cluster_20ac_1err_7;20;1;7;3;1;13;225;5217;3;
cluster_20ac_1err_7;20;1;7;4;1;4;225;5201;5;
cluster_20ac_1err_7;20;1;7;0;2;1;225;5220;2;
cluster_20ac_1err_7;20;1;7;1;2;5;225;5220;2;
cluster_20ac_1err_7;20;1;7;2;2;19;225;5220;2;
cluster_20ac_1err_7;20;1;7;3;2;12;225;5220;2;
cluster_20ac_1err_7;20;1;7;4;2;15;225;2847;40;
cluster_20ac_1err_7;20;1;7;0;3;15;225;10204;5;
cluster_20ac_1err_7;20;1;7;1;3;6;225;20185;9;
cluster_20ac_1err_7;20;1;7;2;3;5;225;10204;5;
cluster_20ac_1err_7;20;1;7;3;3;16;225;10267;60;
cluster_20ac_1err_7;20;1;7;4;3;2;225;10358;73;
cluster_20ac_1err_7;20;1;7;0;4;16;225;10175;10;
cluster_20ac_1err_7;20;1;7;1;4;7;225;5201;5;
cluster_20ac_1err_7;20;1;7;2;4;18;225;10193;8;
cluster_20ac_1err_7;20;1;7;3;4;3;225;15180;9;
cluster_20ac_1err_7;20;1;7;4;4;7;225;5201;5;
cluster_20ac_1err_7;20;1;7;0;5;8;225;5189;8;
cluster_20ac_1err_7;20;1;7;2;5;14;225;246;12;
cluster_20ac_1err_7;20;1;7;3;5;9;225;7696;5;
cluster_20ac_1err_7;20;1;7;4;5;18;225;5215;4;
cluster_20ac_1err_7;20;1;7;0;6;16;225;7778;61;
cluster_20ac_1err_7;20;1;7;1;6;19;225;10206;4;
cluster_20ac_1err_7;20;1;7;2;6;13;225;12698;7;
cluster_20ac_1err_7;20;1;7;3;6;18;225;10280;61;
cluster_20ac_1err_7;20;1;7;4;6;4;225;15182;9;
cluster_20ac_1err_7;20;1;7;0;7;16;225;5199;5;
cluster_20ac_1err_7;20;1;7;1;7;16;225;5199;5;
cluster_20ac_1err_7;20;1;7;3;7;11;225;2713;3;
cluster_20ac_1err_7;20;1;7;4;7;3;225;10204;5;
cluster_20ac_1err_7;20;1;7;0;8;7;225;5184;7;
cluster_20ac_1err_7;20;1;7;1;8;2;225;5315;39;
cluster_20ac_1err_7;20;1;7;2;8;18;225;2865;58;
cluster_20ac_1err_7;20;1;7;3;8;1;225;2787;37;
cluster_20ac_1err_7;20;1;7;4;8;10;225;5173;14;
cluster_20ac_1err_7;20;1;7;0;9;0;225;5316;55;
cluster_20ac_1err_7;20;1;7;1;9;13;225;12672;29;
cluster_20ac_1err_7;20;1;7;2;9;8;225;5180;15;
cluster_20ac_1err_7;20;1;7;3;9;15;225;5323;44;
cluster_20ac_1err_7;20;1;7;4;9;17;225;5217;35;
cluster_20ac_1err_7;20;1;7;0;10;4;225;5201;5;
cluster_20ac_1err_7;20;1;7;1;10;16;225;2731;12;
cluster_20ac_1err_7;20;1;7;2;10;16;225;5199;5;
cluster_20ac_1err_7;20;1;7;3;10;11;225;251;10;
cluster_20ac_1err_7;20;1;7;4;10;16;225;5199;5;
cluster_20ac_1err_7;20;1;7;0;11;13;225;7705;6;
cluster_20ac_1err_7;20;1;7;1;11;8;225;7684;9;
cluster_20ac_1err_7;20;1;7;2;11;9;225;5342;55;
cluster_20ac_1err_7;20;1;7;3;11;3;225;12692;8;
cluster_20ac_1err_7;20;1;7;4;11;5;225;242;9;
cluster_20ac_1err_7;20;1;7;0;12;9;225;5296;54;
cluster_20ac_1err_7;20;1;7;1;12;14;225;5203;5;
cluster_20ac_1err_7;20;1;7;2;12;3;225;7780;50;
cluster_20ac_1err_7;20;1;7;4;12;11;225;225;7;
cluster_20ac_1err_7;20;1;7;0;13;1;225;5217;3;
cluster_20ac_1err_7;20;1;7;1;13;5;225;5217;3;
cluster_20ac_1err_7;20;1;7;2;13;5;225;5217;3;
cluster_20ac_1err_7;20;1;7;3;13;17;225;10251;49;
cluster_20ac_1err_7;20;1;7;4;13;0;225;5217;3;
cluster_20ac_1err_7;20;1;7;0;14;12;225;2849;48;
cluster_20ac_1err_7;20;1;7;1;14;3;225;7741;62;
cluster_20ac_1err_7;20;1;7;2;14;9;225;12674;10;
cluster_20ac_1err_7;20;1;7;3;14;13;225;10195;8;
cluster_20ac_1err_7;20;1;7;4;14;16;225;7739;45;
cluster_20ac_1err_7;20;1;7;0;15;11;225;2713;3;
cluster_20ac_1err_7;20;1;7;1;15;18;225;332;34;
cluster_20ac_1err_7;20;1;7;2;15;6;225;10206;4;
cluster_20ac_1err_7;20;1;7;3;15;18;225;244;8;
cluster_20ac_1err_7;20;1;7;4;15;14;225;5200;6;
cluster_20ac_1err_7;20;1;7;0;16;11;225;5329;56;
cluster_20ac_1err_7;20;1;7;1;16;3;225;15178;10;
cluster_20ac_1err_7;20;1;7;2;16;3;225;15178;10;
cluster_20ac_1err_7;20;1;7;3;16;10;225;5199;5;
cluster_20ac_1err_7;20;1;7;4;16;11;225;7687;9;
cluster_20ac_1err_7;20;1;7;0;17;3;225;15182;9;
cluster_20ac_1err_7;20;1;7;1;17;2;225;10278;46;
cluster_20ac_1err_7;20;1;7;2;17;4;225;10306;66;
cluster_20ac_1err_7;20;1;7;3;17;14;225;10181;9;
cluster_20ac_1err_7;20;1;7;4;17;14;225;7713;29;
cluster_20ac_1err_7;20;1;7;0;18;13;225;10209;6;
cluster_20ac_1err_7;20;1;7;1;18;12;225;228;8;
cluster_20ac_1err_7;20;1;7;2;18;3;225;12696;7;
cluster_20ac_1err_7;20;1;7;3;18;3;225;12696;7;
cluster_20ac_1err_7;20;1;7;4;18;17;225;12695;8;
cluster_20ac_1err_7;20;1;7;0;19;9;225;7694;10;
cluster_20ac_1err_7;20;1;7;1;19;6;225;7750;40;
cluster_20ac_1err_7;20;1;7;2;19;2;225;5220;2;
cluster_20ac_1err_7;20;1;7;3;19;17;225;7703;5;
cluster_20ac_1err_7;20;1;7;4;19;6;225;5283;70;
cluster_20ac_1err_9;20;1;9;1;0;16;199;5187;3;
cluster_20ac_1err_9;20;1;9;2;0;12;199;2697;1;
cluster_20ac_1err_9;20;1;9;4;0;6;199;5165;6;
cluster_20ac_1err_9;20;1;9;1;1;4;199;225;8;
cluster_20ac_1err_9;20;1;9;4;1;15;199;5217;45;
cluster_20ac_1err_9;20;1;9;0;3;13;199;204;5;
cluster_20ac_1err_9;20;1;9;4;3;18;199;2730;30;
cluster_20ac_1err_9;20;1;9;0;4;7;199;219;5;
cluster_20ac_1err_9;20;1;9;1;4;10;199;5197;1;
cluster_20ac_1err_9;20;1;9;2;4;11;199;2768;34;
cluster_20ac_1err_9;20;1;9;3;4;10;199;2713;3;
cluster_20ac_1err_9;20;1;9;4;4;7;199;230;9;
cluster_20ac_1err_9;20;1;9;2;5;12;199;203;4;
cluster_20ac_1err_9;20;1;9;3;5;15;199;5284;60;
cluster_20ac_1err_9;20;1;9;4;5;18;199;2721;42;
cluster_20ac_1err_9;20;1;9;0;6;12;199;7663;7;
cluster_20ac_1err_9;20;1;9;1;6;12;199;7663;7;
cluster_20ac_1err_9;20;1;9;2;6;4;199;5182;36;
cluster_20ac_1err_9;20;1;9;3;6;9;199;5289;69;
cluster_20ac_1err_9;20;1;9;4;6;4;199;2685;14;
cluster_20ac_1err_9;20;1;9;2;7;11;199;5161;33;
cluster_20ac_1err_9;20;1;9;4;7;16;199;384;61;
cluster_20ac_1err_9;20;1;9;4;8;13;199;204;5;
cluster_20ac_1err_9;20;1;9;0;9;17;199;2759;49;
cluster_20ac_1err_9;20;1;9;1;9;14;199;5382;79;
cluster_20ac_1err_9;20;1;9;2;9;19;199;237;17;
cluster_20ac_1err_9;20;1;9;3;9;14;199;2782;60;
cluster_20ac_1err_9;20;1;9;4;9;6;199;7652;9;
cluster_20ac_1err_9;20;1;9;1;10;11;199;5158;36;
cluster_20ac_1err_9;20;1;9;2;10;11;199;5177;5;
cluster_20ac_1err_9;20;1;9;3;10;14;199;2764;48;
cluster_20ac_1err_9;20;1;9;4;10;4;199;2706;2;
cluster_20ac_1err_9;20;1;9;0;11;9;199;5198;14;
cluster_20ac_1err_9;20;1;9;1;11;8;199;5177;5;
cluster_20ac_1err_9;20;1;9;2;11;2;199;5177;5;
cluster_20ac_1err_9;20;1;9;3;11;1;199;5177;5;
cluster_20ac_1err_9;20;1;9;4;11;12;199;5203;44;
cluster_20ac_1err_9;20;1;9;0;12;11;199;5189;39;
cluster_20ac_1err_9;20;1;9;1;12;15;199;7690;39;
cluster_20ac_1err_9;20;1;9;2;12;6;199;5218;47;
cluster_20ac_1err_9;20;1;9;3;12;9;199;267;24;
cluster_20ac_1err_9;20;1;9;4;12;19;199;203;4;
cluster_20ac_1err_9;20;1;9;0;13;9;199;218;15;
cluster_20ac_1err_9;20;1;9;1;13;2;199;2694;2;
cluster_20ac_1err_9;20;1;9;2;13;1;199;204;5;
cluster_20ac_1err_9;20;1;9;3;13;12;199;218;12;
cluster_20ac_1err_9;20;1;9;4;13;1;199;204;5;
cluster_20ac_1err_9;20;1;9;0;14;19;199;2736;48;
cluster_20ac_1err_9;20;1;9;1;14;2;199;2742;42;
cluster_20ac_1err_9;20;1;9;2;14;10;199;2760;50;
cluster_20ac_1err_9;20;1;9;3;14;8;199;2714;37;
cluster_20ac_1err_9;20;1;9;4;14;1;199;2723;41;
cluster_20ac_1err_9;20;1;9;0;15;12;199;5235;52;
cluster_20ac_1err_9;20;1;9;1;15;8;199;5315;74;
cluster_20ac_1err_9;20;1;9;2;15;13;199;7679;44;
cluster_20ac_1err_9;20;1;9;3;15;0;199;5248;56;
cluster_20ac_1err_9;20;1;9;4;15;6;199;7714;54;
cluster_20ac_1err_9;20;1;9;0;16;3;199;5187;3;
cluster_20ac_1err_9;20;1;9;1;16;15;199;7696;62;
cluster_20ac_1err_9;20;1;9;2;16;3;199;5187;3;
cluster_20ac_1err_9;20;1;9;3;16;15;199;5379;68;
cluster_20ac_1err_9;20;1;9;4;16;2;199;5187;3;
cluster_20ac_1err_9;20;1;9;0;17;8;199;2816;49;
cluster_20ac_1err_9;20;1;9;1;17;2;199;2659;16;
cluster_20ac_1err_9;20;1;9;2;17;0;199;2681;19;
cluster_20ac_1err_9;20;1;9;3;17;1;199;2662;18;
cluster_20ac_1err_9;20;1;9;4;17;11;199;5230;48;
cluster_20ac_1err_9;20;1;9;0;18;11;199;5151;31;
cluster_20ac_1err_9;20;1;9;1;18;15;199;5218;47;
cluster_20ac_1err_9;20;1;9;2;18;19;199;2693;32;
cluster_20ac_1err_9;20;1;9;3;18;17;199;2661;20;
cluster_20ac_1err_9;20;1;9;4;18;1;199;2781;52;
cluster_20ac_1err_9;20;1;9;0;19;13;199;205;6;
cluster_20ac_1err_9;20;1;9;1;19;4;199;2756;47;
cluster_20ac_1err_9;20;1;9;2;19;9;199;267;20;
cluster_20ac_1err_9;20;1;9;3;19;15;199;5219;46;
cluster_20ac_1err_9;20;1;9;4;19;12;199;206;4;
cluster_20ac_2err_0;20;2;0;0;0;10;63020;12817;97;
cluster_20ac_2err_0;20;2;0;1;0;19;63020;15239;96;
cluster_20ac_2err_0;20;2;0;2;0;8;63020;12760;92;
cluster_20ac_2err_0;20;2;0;3;0;15;63020;12673;96;
cluster_20ac_2err_0;20;2;0;4;0;1;63020;17746;82;
cluster_20ac_2err_0;20;2;0;0;1;4;63020;15242;91;
cluster_20ac_2err_0;20;2;0;1;1;12;63020;17661;96;
cluster_20ac_2err_0;20;2;0;2;1;11;63020;12845;87;
cluster_20ac_2err_0;20;2;0;3;1;17;63020;15218;83;
cluster_20ac_2err_0;20;2;0;4;1;2;63020;17746;99;
cluster_20ac_2err_0;20;2;0;0;2;15;63020;15275;96;
cluster_20ac_2err_0;20;2;0;1;2;0;63020;15219;103;
cluster_20ac_2err_0;20;2;0;2;2;6;63020;12734;96;
cluster_20ac_2err_0;20;2;0;3;2;16;63020;22663;92;
cluster_20ac_2err_0;20;2;0;4;2;6;63020;12785;90;
cluster_20ac_2err_0;20;2;0;0;3;1;63020;15231;94;
cluster_20ac_2err_0;20;2;0;1;3;13;63020;12771;88;
cluster_20ac_2err_0;20;2;0;2;3;4;63020;12781;88;
cluster_20ac_2err_0;20;2;0;3;3;6;63020;7781;97;
cluster_20ac_2err_0;20;2;0;4;3;9;63020;20231;98;
cluster_20ac_2err_0;20;2;0;0;4;7;63020;10305;101;
cluster_20ac_2err_0;20;2;0;1;4;13;63020;10280;91;
cluster_20ac_2err_0;20;2;0;2;4;15;63020;15153;107;
cluster_20ac_2err_0;20;2;0;3;4;15;63020;15200;95;
cluster_20ac_2err_0;20;2;0;4;4;1;63020;12782;88;
cluster_20ac_2err_0;20;2;0;0;5;3;63020;10225;98;
cluster_20ac_2err_0;20;2;0;1;5;14;63020;12758;98;
cluster_20ac_2err_0;20;2;0;2;5;15;63020;12672;98;
cluster_20ac_2err_0;20;2;0;3;5;13;63020;10285;93;
cluster_20ac_2err_0;20;2;0;4;5;12;63020;10282;93;
cluster_20ac_2err_0;20;2;0;0;6;9;63020;17652;93;
cluster_20ac_2err_0;20;2;0;1;6;1;63020;15229;78;
cluster_20ac_2err_0;20;2;0;2;6;3;63020;15198;91;
cluster_20ac_2err_0;20;2;0;3;6;4;63020;12734;97;
cluster_20ac_2err_0;20;2;0;4;6;10;63020;17670;93;
cluster_20ac_2err_0;20;2;0;0;7;0;63020;10261;95;
cluster_20ac_2err_0;20;2;0;1;7;5;63020;10263;100;
cluster_20ac_2err_0;20;2;0;2;7;5;63020;20228;94;
cluster_20ac_2err_0;20;2;0;3;7;6;63020;10238;93;
cluster_20ac_2err_0;20;2;0;4;7;18;63020;12760;93;
cluster_20ac_2err_0;20;2;0;0;8;10;63020;12745;95;
cluster_20ac_2err_0;20;2;0;1;8;1;63020;15242;92;
cluster_20ac_2err_0;20;2;0;2;8;2;63020;10291;92;
cluster_20ac_2err_0;20;2;0;3;8;15;63020;12730;83;
cluster_20ac_2err_0;20;2;0;4;8;14;63020;12708;93;
cluster_20ac_2err_0;20;2;0;0;9;8;63020;17682;94;
cluster_20ac_2err_0;20;2;0;1;9;11;63020;15232;84;
cluster_20ac_2err_0;20;2;0;2;9;5;63020;15244;95;
cluster_20ac_2err_0;20;2;0;3;9;8;63020;17724;79;
cluster_20ac_2err_0;20;2;0;4;9;6;63020;15225;92;
cluster_20ac_2err_0;20;2;0;0;10;16;63020;15284;96;
cluster_20ac_2err_0;20;2;0;1;10;15;63020;15219;92;
cluster_20ac_2err_0;20;2;0;2;10;19;63020;15226;91;
cluster_20ac_2err_0;20;2;0;3;10;14;63020;17693;93;
cluster_20ac_2err_0;20;2;0;4;10;8;63020;10281;88;
cluster_20ac_2err_0;20;2;0;0;11;14;63020;12810;100;
cluster_20ac_2err_0;20;2;0;1;11;4;63020;10324;94;
cluster_20ac_2err_0;20;2;0;2;11;14;63020;12765;95;
cluster_20ac_2err_0;20;2;0;3;11;17;63020;10324;87;
cluster_20ac_2err_0;20;2;0;4;11;18;63020;12719;89;
cluster_20ac_2err_0;20;2;0;0;12;7;63020;12720;90;
cluster_20ac_2err_0;20;2;0;1;12;1;63020;15217;93;
cluster_20ac_2err_0;20;2;0;2;12;7;63020;12718;85;
cluster_20ac_2err_0;20;2;0;3;12;8;63020;10313;92;
cluster_20ac_2err_0;20;2;0;4;12;1;63020;15165;86;
cluster_20ac_2err_0;20;2;0;0;13;6;63020;15233;87;
cluster_20ac_2err_0;20;2;0;1;13;0;63020;10259;102;
cluster_20ac_2err_0;20;2;0;2;13;10;63020;15213;86;
cluster_20ac_2err_0;20;2;0;3;13;2;63020;12760;94;
cluster_20ac_2err_0;20;2;0;4;13;0;63020;10337;91;
cluster_20ac_2err_0;20;2;0;0;14;6;63020;15199;92;
cluster_20ac_2err_0;20;2;0;1;14;17;63020;15223;90;
cluster_20ac_2err_0;20;2;0;2;14;11;63020;15219;90;
cluster_20ac_2err_0;20;2;0;3;14;10;63020;15152;101;
cluster_20ac_2err_0;20;2;0;4;14;18;63020;15166;96;
cluster_20ac_2err_0;20;2;0;0;15;3;63020;15171;93;
cluster_20ac_2err_0;20;2;0;1;15;14;63020;12793;96;
cluster_20ac_2err_0;20;2;0;2;15;6;63020;10294;102;
cluster_20ac_2err_0;20;2;0;3;15;12;63020;10247;102;
cluster_20ac_2err_0;20;2;0;4;15;6;63020;17638;95;
cluster_20ac_2err_0;20;2;0;0;16;6;63020;15211;91;
cluster_20ac_2err_0;20;2;0;1;16;5;63020;12789;92;
cluster_20ac_2err_0;20;2;0;2;16;3;63020;20231;93;
cluster_20ac_2err_0;20;2;0;3;16;19;63020;20181;84;
cluster_20ac_2err_0;20;2;0;4;16;4;63020;15215;93;
cluster_20ac_2err_0;20;2;0;0;17;18;63020;10274;87;
cluster_20ac_2err_0;20;2;0;1;17;11;63020;12738;94;
cluster_20ac_2err_0;20;2;0;2;17;6;63020;15222;93;
cluster_20ac_2err_0;20;2;0;3;17;4;63020;10252;97;
cluster_20ac_2err_0;20;2;0;4;17;5;63020;15246;98;
cluster_20ac_2err_0;20;2;0;0;18;2;63020;17754;93;
cluster_20ac_2err_0;20;2;0;1;18;15;63020;12736;94;
cluster_20ac_2err_0;20;2;0;2;18;17;63020;10289;101;
cluster_20ac_2err_0;20;2;0;3;18;13;63020;12750;97;
cluster_20ac_2err_0;20;2;0;4;18;6;63020;10301;97;
cluster_20ac_2err_0;20;2;0;0;19;5;63020;10280;94;
cluster_20ac_2err_0;20;2;0;1;19;2;63020;12765;94;
cluster_20ac_2err_0;20;2;0;2;19;11;63020;12776;94;
cluster_20ac_2err_0;20;2;0;3;19;7;63020;12855;92;
cluster_20ac_2err_0;20;2;0;4;19;6;63020;15244;87;
cluster_20ac_2err_1;20;2;1;0;0;1;110520;15495;76;
cluster_20ac_2err_1;20;2;1;1;0;4;110520;30378;122;
cluster_20ac_2err_1;20;2;1;2;0;6;110520;25533;81;
cluster_20ac_2err_1;20;2;1;3;0;14;110520;27869;90;
cluster_20ac_2err_1;20;2;1;4;0;15;110520;50423;124;
cluster_20ac_2err_1;20;2;1;0;1;17;110520;15554;85;
cluster_20ac_2err_1;20;2;1;1;1;17;110520;30403;80;
cluster_20ac_2err_1;20;2;1;2;1;7;110520;22922;83;
cluster_20ac_2err_1;20;2;1;3;1;15;110520;15482;76;
cluster_20ac_2err_1;20;2;1;4;1;10;110520;32960;80;
cluster_20ac_2err_1;20;2;1;0;2;15;110520;30450;75;
cluster_20ac_2err_1;20;2;1;1;2;6;110520;25502;85;
cluster_20ac_2err_1;20;2;1;2;2;1;110520;27930;83;
cluster_20ac_2err_1;20;2;1;3;2;18;110520;27933;85;
cluster_20ac_2err_1;20;2;1;4;2;4;110520;20483;80;
cluster_20ac_2err_1;20;2;1;0;3;2;110520;30354;113;
cluster_20ac_2err_1;20;2;1;1;3;17;110520;32916;92;
cluster_20ac_2err_1;20;2;1;2;3;19;110520;27939;82;
cluster_20ac_2err_1;20;2;1;3;3;12;110520;35490;135;
